,Drug_ID,Drug,Y,property
358,358,COC(=O)c1cc2ccc3cccnc3c2[nH]1,0,1
359,359,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,1,1
360,360,CC(=O)Nc1ccc(C)c(N=[N+]([O-])c2cc(NC(C)=O)ccc2C)c1,0,1
361,361,CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(C)cc1,0,1
362,362,c1ccc2c(c1)-c1cc3ccc4ccccc4c3cc1C1NC21,1,1
363,363,CN(C)C1CCCCC1,0,1
364,364,CC(Br)C(=O)Nc1ccccc1,1,1
365,365,O=C(O)C1CSC(c2ccccc2O)N1C(=O)CCSSCCC(=O)N1C(C(=O)O)CSC1c1ccccc1O,0,1
366,366,CN1C[C@H](C(=O)N[C@@]2(C)O[C@]3(O)[C@H]4CCCN4C(=O)[C@@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,0,1
367,367,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,1,1
368,368,O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccccc1-2,1,1
369,369,CCCCCCCCC,0,1
370,370,CCN(CC)C(=S)SSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,0,1
371,371,Cc1ccc(N=Nc2c(O)ccc3ccccc23)c(S(=O)(=O)O)c1,0,1
372,372,CC/C=C/C=C/C=C/C=C/C=C/OCCC,1,1
373,373,COC[C@H](O)Cn1ccnc1[N+](=O)[O-],1,1
374,374,CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0,1
375,375,CC/C=C/C=C/C=C/C=C/C=C/OCC(O)CO,1,1
376,376,C=C(C)C(C)Cl,1,1
377,377,COc1c(C(=O)O)c(O)nc2ccccc12,0,1
378,378,O=C1CCC(=O)O1,0,1
379,379,CC(C)(C)CNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1,1
380,380,Cc1cccc2ccccc12,0,1
381,381,CCOC(=O)C(N)CS,1,1
382,382,C1=C[C@@H]2c3ccccc3O[C@@H]2O1,1,1
383,383,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,0,1
384,384,NC(N)=S,0,1
385,385,Nc1ccc(Cl)cc1N,1,1
386,386,O=Nc1ccc(-c2ccccc2)cc1,1,1
387,387,C=CCN(CC=C)CC=C,0,1
388,388,O=C(Cl)C(Cl)Cl,1,1
389,389,COc1cc(OC)c2c(=O)c3cc(OC)ccc3oc2c1,1,1
390,390,CC(=O)c1ccccn1,0,1
391,391,Nc1cc(N)c(N=Nc2ccc(S(N)(=O)=O)cc2)cc1N=Nc1ccc(S(N)(=O)=O)cc1,1,1
392,392,COC(=O)C(C)CN=[N+]=[N-],1,1
393,393,O=NN1CCCCC1,1,1
394,394,CSCCC(=O)N1C(C(=O)O)CSC1c1ccccc1O,0,1
395,395,O=[N+]([O-])c1cc2c(ccc3cc(N(CCCl)CCCl)ccc32)o1,1,1
396,396,FC(F)OC(Cl)C(F)(F)F,0,1
397,397,Nc1ccc(S(=O)(=O)O)cc1,0,1
398,398,O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccc(Cl)cc1,0,1
399,399,CCCCCCCCCc1ccc(O)cc1,0,1
400,400,C/C=C/C(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C21CO1,0,1
401,401,CC(=O)c1oc([N+](=O)[O-])c(-c2ccccc2)c1-c1ccccc1,1,1
402,402,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC43C)C2C1,0,1
403,403,COc1ccc2oc3cc(O)cc(O)c3c(=O)c2c1,1,1
404,404,CCC(=O)Oc1ccc(/C(CC)=C(\CC)c2ccc(OC(=O)CC)cc2)cc1,0,1
405,405,NC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1,1
406,406,CC(C)=CCC/C(C)=C\CC/C(C)=C\CC/C=C(/C)CC/C=C(/C)CCC=C(C)C,0,1
407,407,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1,1
408,408,Nc1nc2ccccc2s1,0,1
409,409,CCCCOO,1,1
410,410,COc1cc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)ccc1O,1,1
411,411,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0,1
412,412,c1ccc2c(c1)-c1ccccc1C1OC21,1,1
413,413,O=C(OCCBr)C(=O)OCCBr,1,1
414,414,C[n+]1ccc(-c2ccccc2)cc1,0,1
415,415,Cc1cc2c3ccccc3cc3ccc4cccc1c4c32,1,1
416,416,C1CN2CCN1CC2,0,1
417,417,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,0,1
418,418,Cc1nc2ccc(N)cc2nc1C,1,1
419,419,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H](Cl)C=C[C@H]3[C@@]1(Cl)C2(Cl)Cl,0,1
420,420,Nc1ccc(N=Nc2ccccc2)c(N)c1,1,1
421,421,C[C@@H](O)CO,0,1
422,422,CCC(CCCC(=O)O)COC(=O)c1ccccc1C(=O)O,0,1
423,423,CC(=O)NC(CS/C(Cl)=C/Cl)C(=O)O,1,1
424,424,C=CC(=O)OCC(C)C,0,1
425,425,CCc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,1,1
426,426,Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-],1,1
427,427,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,1,1
428,428,C1=Cc2c(ccc3c2ccc2ccccc23)C1,1,1
429,429,C=CC(=O)OCCOC,0,1
430,430,CN(C)c1ccc(N=Nc2ccccc2CO)cc1,1,1
431,431,C=CCO,0,1
432,432,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,0,1
433,433,Cc1c(N)ccc(N=Nc2ccccc2)c1N,1,1
434,434,CCN,0,1
435,435,OCCCl,1,1
436,436,CCCCCCCCCCCCO,0,1
437,437,O=C1OCC(Br)=C1Br,1,1
438,438,Nc1c(Cl)cc(Cl)cc1Cl,0,1
439,439,c1ccc2c(c1)cc1ccc3cccc4c5ccccc5c2c1c34,1,1
440,440,CC(C)CNCC(C)C,0,1
441,441,COc1ccc2c(c1)-c1nccc3cc(OC)c(O)c(c13)C2=O,1,1
442,442,Nc1nc[nH]n1,0,1
443,443,CCOC(=O)CNC(=O)C(C)Br,1,1
444,444,[N-]=[N+]=Nc1ccc2c(Nc3ccc(NS(=O)(=O)CCCN)cc3)c3cc(N=[N+]=[N-])ccc3nc2c1,1,1
445,445,O=[N+]([O-])c1cc(CCl)cc([N+](=O)[O-])c1,1,1
446,446,CCCCOC(=O)c1ccccc1N,0,1
447,447,CCc1c2ccccc2c(C)c2c1ccc1ccccc12,0,1
448,448,C1=c2ccccc2=C2Cc3ccccc3C3=C4OC4=C1C32,1,1
449,449,C=CC(=O)OCCCCC,0,1
450,450,CC(C)OS(C)(=O)=O,1,1
451,451,Cc1c2ccccc2cc2ccc3ccccc3c12,1,1
452,452,O=C1c2ccc3ccccc3c2-c2c1ccc1ccccc21,1,1
453,453,Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,1,1
454,454,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0,1
455,455,COC(O)=C1C(C)=NC(COC(N)=O)=C(C(=O)OC(C)C)[C@H]1c1cccc(Cl)c1Cl,0,1
456,456,C(=C/c1cccc(/C=C/c2ccccc2)c1)\c1ccccc1,0,1
457,457,O=[N+]([O-])c1ccc2ccc3ccccc3c2c1,1,1
458,458,Cc1c(N)cnc2c1nc1c(C)cccn12,1,1
459,459,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,0,1
460,460,CC1c2ccccc2N(C)C2=Nc3ccccc3C21,1,1
461,461,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,1,1
462,462,CC(C)(C)C1=CC(=O)C=C(C2=CC(=O)C=C(C(C)(C)C)C2=O)C1=O,1,1
463,463,O=C(O)Cc1ccccc1Cl,0,1
464,464,C=CCCC(C=O)CC,0,1
465,465,Nc1cnn(-c2ccccc2)c(=O)c1Cl,0,1
466,466,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,1,1
467,467,c1ccc2c(c1)-c1ccccc1C1NC21,1,1
468,468,c1ccc2c3c4c(cc5ccccc5c4cc2c1)[C@@H]1O[C@H]31,1,1
469,469,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0,1
470,470,CC(Br)C(=O)NCc1ccc(Cl)cc1,1,1
471,471,NNC(=O)CNc1ccc2ccccc2c1,0,1
472,472,O=[N+]([O-])c1cc2ccc3cc4ccccc4c4ccc(c1)c2c34,1,1
473,473,Oc1ccnc(O)n1,0,1
474,474,CC1(C)CC(C(=O)NC(CO)C(O)CO)C(C)(C)[N+]1=O,0,1
475,475,[N-]=[N+]=NCC(O)Cn1cnc2c(N)ncnc21,1,1
476,476,O=C(O)COc1ccc(N(CCCl)CCCl)cc1,1,1
477,477,O=C(O)c1occc(=O)c1O,0,1
478,478,Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],1,1
479,479,CC(=O)Oc1ccc2c(c1)C1(C)OOC1(C)O2,1,1
480,480,COc1c2ccoc2nc2c(O)c3c(c(CC=C(C)C)c12)OCO3,0,1
481,481,C=C/C1=C/C(C)C(C)(OC(C)=O)C(=O)OCC2=CC[N+]3(C)CCC(OC1=O)C23O,1,1
482,482,CCN(CC)c1ccc2nc3ccc(N(CC)CC)cc3[o+]c2c1,1,1
483,483,CCCCCCCCON(OC(C)=O)C(=O)c1ccccc1,1,1
484,484,COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1CCOC1O2,0,1
485,485,Nc1ccc(-c2ccc(N)cc2)cc1,1,1
486,486,Cc1ccc(C)o1,0,1
487,487,CCCCCN(CCCC)N=O,1,1
488,488,Cc1c(NO)cnc2c1nc1c(C)cccn12,1,1
489,489,C[C@H]1Cc2c(Cl)cc(C(=O)N[C@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,0,1
490,490,c1scc2c1-c1cscc1C1NC21,1,1
491,491,Cc1ccc(/N=C/c2cccc3cccnc23)c(C(=O)O)c1,0,1
492,492,CN(C)c1ccccc1,0,1
493,493,c1cnc2cnncc2c1,0,1
494,494,O=C(CO)CO,1,1
495,495,O=C(O)c1ccc(C(=O)O)cc1,0,1
496,496,O=[N+]([O-])c1ccc2oc3ccccc3c2c1,1,1
497,497,CCNc1nc(Cl)nc(NC(C)C)n1,0,1
498,498,CN(N=O)c1cccnc1,0,1
499,499,CC(C)Nc1ccc(Nc2ccccc2)cc1,0,1
500,500,OC1C=Cc2c(ccc3cc4c(cc23)C(O)C(O)c2ccccc2-4)C1O,0,1
501,501,CC1(C)CC(C(N)=O)C(C)(C)N1O,0,1
502,502,c1cc2ccc3cccc4ncc(c1)c2c34,1,1
503,503,Cc1c2ccccc2c(COS(=O)(=O)O)c2ccccc12,1,1
504,504,CCCCCCCCCCCCCCCCCCO,0,1
505,505,COc1ccc(-c2oc3ccccc3c(=O)c2N)cc1N,1,1
506,506,O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,0,1
507,507,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,1,1
508,508,CS(=O)(=O)c1ccc(O)c(N)c1,0,1
509,509,CC(C)=CCC/C(C)=C/CC/C(C)=C/C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0,1
510,510,COc1ccc([C@H]2O[C@@H]2C(=O)c2ccccc2)cc1,1,1
511,511,O=[N+]([O-])c1ccccc1C(F)(F)F,0,1
512,512,C#CCOCCN1C=CN(C)C1/C=N/O,0,1
513,513,CC(=O)OCc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32,1,1
514,514,CC(=O)N/N=C/C1=CN(O)c2ccccc2N1O,1,1
515,515,O=NN1C[C@@H](Cl)[C@H](Cl)C1,1,1
516,516,Nc1cccc2c(N)cccc12,1,1
517,517,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,1,1
518,518,Cc1ccccc1N=O,1,1
519,519,Oc1cccc(/C=N/c2snc3ccccc23)c1,1,1
520,520,Cc1ccc(-c2nc3ccccc3o2)cc1,0,1
521,521,CNc1ccc2ncccc2c1N,0,1
522,522,O=[N+]([O-])c1ccc(NO)cc1,1,1
523,523,CC(=O)Nc1ccc(N)cc1,1,1
524,524,CCCCOC[C@H]1CO1,1,1
525,525,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,0,1
526,526,CC1CC2(C)C(CCC3C4CCC(O)C4(C)CCC32)CC1=O,0,1
527,527,CC[C@@H](C)N,0,1
528,528,CCC(CC)c1cccc(OC(=O)N(C)N=O)c1,1,1
529,529,CC(=O)c1cc(Cc2ccc(N)c(C(C)=O)c2)ccc1N,1,1
530,530,CCCCN(CCC)N=O,1,1
531,531,Cn1ccnc1N=O,1,1
532,532,COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,1,1
533,533,CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,1,1
534,534,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,1,1
535,535,Cc1cc(=O)oc2cc(N)ccc12,0,1
536,536,CC(=O)N(O)c1ccc2ccc3cccc4ccc1c2c34,1,1
537,537,CC1SCC(C(=O)NC(Cc2c[nH]cn2)C(=O)N2CCCC2C(N)=O)NC1=O,0,1
538,538,CC(=O)Nc1ccc(-c2ccc(N)cc2)cc1,1,1
539,539,N=C(N)N=C(N)NCCc1ccccc1,0,1
540,540,Cc1ccc(C)c2c1c1ccccc1n2C,1,1
541,541,c1ccc(-c2ccc([C@@H]3CO3)cc2)cc1,1,1
542,542,CC1=C(C)C(=O)C(C)=C(C)C1=O,0,1
543,543,Cc1ccc(C)cc1,0,1
544,544,ClCc1c2ccccc2cc2c1ccc1ccccc12,1,1
545,545,COc1cc(C(C)=O)ccc1O,0,1
546,546,Cc1ccc(C)c(O)c1,0,1
547,547,Cc1c2ccccc2c(CCl)c2ccc3ccccc3c12,1,1
548,548,CCc1cc(-c2ccccc2)cc(CC)c1N,0,1
549,549,CCCO,0,1
550,550,Nc1cccc([N+](=O)[O-])c1,1,1
551,551,COc1cc(/C=C/C(=O)OC2CCC34CC35CCC3(C)C(C(C)CCC=C(C)C)CCC3(C)C5CCC4C2(C)C)ccc1O,0,1
552,552,CC(=O)OC1Cc2c(C)ccc3cc4c(ccc5ccccc54)c1c23,1,1
553,553,CCOC(=O)CNC(=O)CCCCSc1[nH]cnc2ncnc1-2,0,1
554,554,CCCCCCCCCCCCCC[C@H]1CO1,0,1
555,555,O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1,1,1
556,556,O=NN1CC[C@H](Br)[C@@H](Br)C1,1,1
557,557,Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,1,1
558,558,ClC(Cl)Cl,0,1
559,559,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,0,1
560,560,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0,1
561,561,O=NN1CCOC(O)C1,1,1
562,562,O=C1CCC(=O)N1c1ccc(Cl)cc1,0,1
563,563,O=C1c2cc(S(=O)(=O)O)ccc2C(=O)c2c1cccc2[N+](=O)[O-],1,1
564,564,C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,1,1
565,565,ClCc1c2ccccc2c(CCl)c2ccccc12,1,1
566,566,C[C@H]1CN(N=O)C[C@@H](C)N1N=O,1,1
567,567,OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,1,1
568,568,O=C(/C=C\c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@H](O)[C@H]1O,0,1
569,569,Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C,0,1
570,570,O=NN(c1ccc([N+](=O)[O-])cc1)[C@@H]1OC[C@H](O)[C@@H](O)[C@H]1O,1,1
571,571,Nc1c(O)cccc1C(=O)CC(N)C(=O)O,0,1
572,572,O=NN1CC[C@@H](O)C1,1,1
573,573,CC(=O)C1=C(O)C2C3c4c[nH]c5cccc(c45)CC3C(C)(C)N2C1=O,1,1
574,574,O=[N+]([O-])C1=Cc2c3c1cccc3cc1ccc3ccccc3c21,1,1
575,575,c1cc2ccc3nc4ccccc4c4ccc(c1)c2c34,1,1
576,576,CC(=O)OCC[C@@H](C=O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,1,1
577,577,CC(C)=CCC[C@@](C)(O)[C@H]1CCC=CC1=O,1,1
578,578,CCOc1ccc2nc(N)sc2c1,1,1
579,579,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c(O)c1C2=O,1,1
580,580,COc1c(Cl)ccc(Cl)c1C(=O)O,0,1
581,581,OCc1c2ccccc2cc2ccccc12,1,1
582,582,CS(=O)(=O)O,0,1
583,583,CCCCCNCCCCC,0,1
584,584,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,1
585,585,Nc1ccc2nc3ccccc3c(N)c2c1,1,1
586,586,[O-][Cl+3]([O-])([O-])[O-],0,1
587,587,COc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,1,1
588,588,C[C@@H](N)[C@@H](O)c1ccccc1,0,1
589,589,CC(C)=CCCC(C)CC=O,0,1
590,590,Cn1cc2ccc([N+](=O)[O-])cc2n1,1,1
591,591,O=C(c1ccc(F)cc1)[C@H]1O[C@@H]1c1ccccc1,1,1
592,592,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0,1
593,593,C[C@H]1CCCC(=O)CCC/C=C\c2cc(O)cc(O)c2C(=O)O1,0,1
594,594,O=S(=O)(O)c1ccc2cc(O)c(S(=O)(=O)O)cc2c1,0,1
595,595,O=[N+]([O-])c1cc(Cl)cc(Sc2cc(Cl)cc([N+](=O)[O-])c2O)c1O,0,1
596,596,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,1
597,597,O=[N+]([O-])c1cc2c(cc3ccc4cccc5ccc2c3c45)o1,1,1
598,598,CCN(CC)N(O)N=O,1,1
599,599,O=Cc1ccc(Cl)c(Cl)c1,0,1
600,600,CNc1ccc(N=Nc2ccc(NC)cc2)cc1,0,1
601,601,Nc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,1,1
602,602,Cc1cc(Cl)ccc1OCCCC(=O)O,0,1
603,603,CCOCCO,0,1
604,604,O=[N+]([O-])c1ccc2[nH]cnc2c1,1,1
605,605,O=Cc1ccccc1[N+](=O)[O-],1,1
606,606,O=C(O)c1ccc(O)cc1,0,1
607,607,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0,1
608,608,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1,1
609,609,Nc1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1,0,1
610,610,C/C=C(\C)C(=O)OC1CCN2CC=C(CO)C12,0,1
611,611,ClC=C(Cl)Cl,0,1
612,612,N#Cc1cccc2c([N+](=O)[O-])cccc12,1,1
613,613,O=C(c1ccc([N+](=O)[O-])cc1)[C@H]1O[C@@H]1c1ccccc1,1,1
614,614,C[N+](C)(C)CCO,0,1
615,615,OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,0,1
616,616,Cc1cc2nc3c(ccc4ccccc43)c(C)c2cc1C,1,1
617,617,CC(C)=CC=O,0,1
618,618,CCCCCCCCCCCCCCCC[C@H]1CO1,0,1
619,619,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@H]4[C@H](C)CCCC(C)C)[C@@H]3C[C@@H]3N(N4C(=O)c5ccccc5C4=O)[C@@]32C1,1,1
620,620,Nc1ccc(O)c(C(=O)O)c1,0,1
621,621,C=C1/C(=C/C=C2\CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O,0,1
622,622,Oc1cc(Cl)c(O)cc1Cl,0,1
623,623,CCC(CO)(CO)CO,0,1
624,624,CC(C)OC(=O)Cc1ccccc1,0,1
625,625,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,0,1
626,626,CCOC(=O)c1ccccc1N,0,1
627,627,ClCCNCCCNc1c2ccccc2nc2c1ccc1cccnc12,1,1
628,628,COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,0,1
629,629,CC(=O)Nc1ccccc1C,1,1
630,630,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CCCCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,0,1
631,631,Cc1cnc2ccc3c(ncn3C)c2n1,0,1
632,632,OC1C=Cc2cc3c(ccc4ccccc43)c(Cl)c2C1O,0,1
633,633,c1ccc2c(c1)oc1ccccc12,0,1
634,634,C1CCNC1,0,1
635,635,CC(=O)Nc1ccc(-c2ccccc2)cc1,1,1
636,636,CC1(c2ccccc2)CO1,1,1
637,637,Cn1c(N=[N+]=[N-])nc2c3ccccc3ccc21,1,1
638,638,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@@H]1O,0,1
639,639,COc1nsc2c(N)cccc12,1,1
640,640,CC(=O)OCN=[N+](C)[O-],0,1
641,641,CC(=O)NCC(O)COc1cccc2ccccc12,0,1
642,642,CCCCCON=O,1,1
643,643,CCCCOC(=O)CCC,0,1
644,644,O=[N+]([O-])c1cc2cccc([N+](=O)[O-])c2cc1[N+](=O)[O-],1,1
645,645,CC(Br)(CO)CBr,0,1
646,646,C[N+](C)(C)CC1CO1,1,1
647,647,CC12OOC1(COC(=O)Nc1ccc(Cl)cc1)Oc1ccccc12,1,1
648,648,CN1CCOCC1,0,1
649,649,Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1C,0,1
650,650,O=c1ccc2cc3c4c(c2o1)CCCN4CCC3,1,1
651,651,O=C1C=CC(=O)N1,1,1
652,652,ClCc1cc2c3c(cccc3c1)-c1ccccc1-2,1,1
653,653,N#C/C(=C\C=C\c1ccccc1)c1ccc(Cl)cc1,1,1
654,654,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccc(-c2ccc(N=Nc3c(N)ccc4cc(S(=O)(=O)O)cc(O)c34)cc2)cc1,1,1
655,655,O=C(CCl)CCl,1,1
656,656,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0,1
657,657,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,1,1
658,658,O=[N+]([O-])c1cc2cccc([N+](=O)[O-])c2c2ccccc12,1,1
659,659,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,0,1
660,660,Oc1cc(O)cc(O)c1,0,1
661,661,Clc1cncc(Cl)c1,0,1
662,662,CC(Br)C(=O)N(C)Cc1ccccc1,0,1
663,663,COP(C)(=O)OC,0,1
664,664,CC(C)=O,0,1
665,665,OCCS,0,1
666,666,O=[N+]([O-])c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,1,1
667,667,CC(=O)N(O)c1ccccc1C,1,1
668,668,O=S(=O)(O)Oc1ccc2ccc3cc4ccccc4c4ccc1c2c34,1,1
669,669,COc1cc(N)ccc1C,1,1
670,670,c1ccc2c(c1)c1ccccc1c1cc3cnccc3cc21,1,1
671,671,CCC(=O)OCc1ccccc1[N+](=O)[O-],0,1
672,672,O=S(=O)(Nc1ccccc1Cl)c1cccc2cccnc12,0,1
673,673,Nc1ccc2snc(Cl)c2c1,1,1
674,674,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,0,1
675,675,O=Nc1c(-c2ccc(Cl)cc2)nc2sccn12,1,1
676,676,OCC12OOC1(CO)c1ccccc1O2,0,1
677,677,CC[C@@H](C)NC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1,1
678,678,O=C1c2ccccc2C(=O)c2ccccc21,1,1
679,679,O=C(O)[C@@H]1O[C@H](N(O)c2ccc(-c3ccccc3)cc2)[C@@H](O)[C@H](O)[C@H]1O,1,1
680,680,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,0,1
681,681,CCBr,1,1
682,682,Cc1cc(O)c2c(c1)C(=O)c1cc(O)c(O)c(O)c1C2=O,0,1
683,683,C[C@@H](O)CBr,1,1
684,684,Nc1nc(-c2cccc([N+](=O)[O-])c2)nc2c1ncn2C1OC(CO)C(O)C1O,1,1
685,685,COc1nc2cccc(CBr)c2nc1OC,1,1
686,686,CCCN(CCCCO)N=O,1,1
687,687,Cc1ccc([N+]#N)cc1,1,1
688,688,CC1=CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(O)C1=O,0,1
689,689,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,1,1
690,690,Oc1ccc2ccc3c4ccccc4cc4ccc1c2c43,1,1
691,691,CCCC,0,1
692,692,CNc1ccc2nc(C)cnc2c1C,1,1
693,693,Brc1ccc(-c2ccccc2)cc1,0,1
694,694,CN[C@@H](C)Cc1ccccc1,0,1
695,695,Cc1ccc([N+](=O)[O-])cc1,0,1
696,696,CCOCCOC(=O)c1cc(Cc2ccc(N)c(C(=O)OCCOCC)c2)ccc1N,0,1
697,697,Nc1c(S(=O)(=O)O)cc(Nc2cccc(S(=O)(=O)CCOS(=O)(=O)O)c2)c2c1C(=O)c1ccccc1C2=O,1,1
698,698,CC(O)C#N,0,1
699,699,C=CCn1cc2c3c(cccc31)C1CC(C)CN(C#N)C1C2,1,1
700,700,OC1c2cccc3ccc4cccc(c4c23)C1O,0,1
701,701,NC(=O)/C(=C\c1ccc([N+](=O)[O-])o1)c1ccco1,1,1
702,702,O=C(OCCBr)C(O)C(O)C(=O)OCCBr,1,1
703,703,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0,1
704,704,c1cnc2ccc3c(c2c1)C1OC1CC3,1,1
705,705,C=C(Br)C(C)=O,1,1
706,706,c1ccc(CSCc2ccccc2)cc1,0,1
707,707,CC(O)/C=C/C=O,1,1
708,708,Oc1cccc2ccc3c4ccccc4ccc3c12,1,1
709,709,COc1ccccc1N,1,1
710,710,C[C@H]1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,1,1
711,711,Nc1ccc(O)c2c1C(=O)c1c(O)ccc(N)c1C2=O,1,1
712,712,CCC1(C)CO1,0,1
713,713,Oc1ccc(/C=N/c2snc3c(Cl)cc(Cl)cc23)cc1,1,1
